eeg1,eeg2,eeg3,eeg4,focused,
-0.251634121,-4.424050808,-0.425311983,0.205184639,1,
0.22983809,#NAME?,-0.5680385,0.4179199,0,
-0.603333533,-3.476436615,-0.64684993,0.155082718,1,
-0.193008244,-4.588984966,-0.353522867,0.555040836,1,
-0.604368091,-3.476436615,-0.630260885,0.008219831,1,
-0.398689002,-4.424050808,-0.722683251,-0.000151262,1,
-0.229491889,-4.424050808,-0.523840308,0.114038259,1,
-0.1285059,-3.7221296,-0.5227022,0.36184704,0,
-0.227386579,-4.424050808,-0.467536032,0.090224132,1,
0.1791929,-3.3868291,-0.1832661,0.42800012,0,
0.00501757,#NAME?,-0.4611224,0.79500002,0,
-0.65288806,-3.476436615,-0.729490817,-0.016360978,1,
-0.488730729,-3.476436615,-0.637578249,0.147853777,1,
0.01323661,#NAME?,-0.4738148,0.15745522,0,
-0.607746661,-4.424050808,-0.498756051,-0.091098949,1,
-0.329975158,-3.476436615,-1.067188501,0.14307338,1,
-0.3715163,-5.7961431,-0.6404306,-0.0012008,0,
-0.082827181,-3.476436615,-0.71386683,0.471139729,1,
0.54105502,-5.3203087,-0.6790505,0.9438588,0,
0.13584821,-5.3203087,-0.5626441,0.53679615,0,
-0.101954356,-3.476436615,-0.901027858,0.043712508,1,
-0.055463493,-3.476436615,-0.567943573,0.332331985,1,
-0.490728825,-4.424050808,-0.340643853,0.118149959,1,
0.77655339,#NAME?,-0.203457,0.18182616,0,
1.10115492,-5.3203087,-0.2069822,0.9438588,0,
-0.048273072,-4.424050808,-0.600726664,-0.022842718,1,
0.59175992,-3.3868291,-0.4229115,0.45318022,0,
0.18650536,#NAME?,-1.0015577,0.38047269,0,
-0.0840435,#NAME?,-0.4796982,0.11296451,0,
0.11196395,-4.178809166,-0.755164802,0.083947748,1,
0.04507686,-4.9265018,0.21258202,0.28833291,0,
-0.440907627,-3.476436615,-0.625588298,0.284238696,1,
0.13363938,-3.476436615,-0.115543209,0.432631433,1,
-0.0774969,#NAME?,-0.7614349,0.07552186,0,
0.12600066,#NAME?,-0.6332304,0.36698186,0,
-0.2412071,#NAME?,-0.2510183,0.49301934,0,
0.14330439,#NAME?,-0.6778805,0.50254083,0,
0.151623681,-3.476436615,-0.801586986,0.161953866,1,
-0.459558785,-4.588984966,-0.591391087,9.85E-06,1,
0.49057689,-6.3638282,-0.4807628,0.52140915,0,
-0.152163044,-4.424050808,-0.46914798,0.117180735,1,
-0.466713399,-4.424050808,-0.542569578,0.044972572,1,
-0.106560774,-3.476436615,-0.901792526,0.253587872,1,
0.99966007,-3.7221296,-0.3278534,0.76993668,0,
-0.5306862,-4.424050808,-0.617333889,0.073114038,1,
0.087201,-5.1914659,0.32151443,1.30237806,0,
0.12788138,-3.7221296,-0.4247991,1.06821525,0,
-0.318828553,-3.476436615,-0.671618283,0.123347938,1,
-0.1128611,-3.7221296,0.43598628,0.97303504,0,
0.32401577,#NAME?,-0.2459564,0.31859303,0,
-0.388843,#NAME?,-0.4467019,0.14677893,0,
-0.633801639,-4.424050808,-0.595862269,-0.165243581,1,
-0.402005255,-4.424050808,-0.677216411,-0.190616459,1,
0.01046212,#NAME?,-0.6797026,0.46703824,0,
0.02942982,-3.3868291,-0.7936096,0.28563201,0,
-0.190991849,-3.476436615,-0.705698133,0.048327997,1,
-0.4533353,-5.7961431,-0.1574265,-0.2343651,0,
-0.1190663,#NAME?,-0.6391252,0.0623118,0,
-0.077094704,-4.424050808,-0.616618395,0.146234974,1,
-0.400139004,-4.424050808,-0.708764076,-0.278990567,1,
0.77655339,#NAME?,-0.2594683,0.18182616,0,
-0.1501518,#NAME?,-0.3633015,0.56757689,0,
0.71348232,-3.3868291,0.06569406,0.42800012,0,
-0.0353115,-3.3868291,-0.7330968,0.25374851,0,
-0.2136553,-5.7961431,-0.4585355,-0.1776685,0,
-0.279752433,-4.588984966,-0.705347002,0.175783291,1,
-0.614631295,-4.178809166,-0.828647852,0.129872382,1,
0.096774,-4.6050138,-0.3539066,1.06821525,0,
0.06098597,#NAME?,-0.4054598,0.77529055,0,
-0.1775753,-5.7961431,-0.474769,0.11356988,0,
-0.241288736,-3.476436615,-0.566208959,0.081238143,1,
-0.1741445,-3.7221296,-0.5817044,0.28915784,0,
0.62562585,-4.8700461,-0.5487364,1.07814145,0,
-0.524715781,-3.476436615,-0.797246993,0.179390192,1,
0.75020933,-3.7221296,-0.4016143,0.6487205,0,
-0.403320044,-4.424050808,-0.690743029,-0.200979456,1,
-0.521280527,-4.424050808,-0.788431525,0.06488423,1,
-0.1366808,-3.7221296,-0.7900997,0.41063464,0,
-0.1277268,#NAME?,-0.6535366,0.07449122,0,
0.64761782,-4.5582461,-0.0155642,0.94202358,0,
-0.12822628,-4.588984966,-0.610814929,0.076860636,1,
-0.4083088,#NAME?,-0.4599757,-0.1396176,0,
0.21443738,#NAME?,-0.7298826,0.34319064,0,
0.519577563,-3.476436615,-0.456304103,0.664952517,1,
-0.507100403,-4.424050808,-0.72961086,-0.118217207,1,
-0.399065435,-3.476436615,-0.751081347,0.030140769,1,
-0.443028867,-3.476436615,-0.810941398,0.108593963,1,
-0.64732486,-4.424050808,-0.821202636,-0.393404931,1,
-0.670042217,-3.476436615,-0.648208559,-0.07044673,1,
-0.036193382,-4.424050808,-0.357946813,0.082387656,1,
0.36853725,-3.3868291,-0.2331823,0.342383,0,
0.09591439,-5.7961431,-0.4635836,0.95472223,0,
0.330290705,-3.476436615,-0.623954475,0.577229619,1,
-0.343574,-5.7961431,-0.4406502,0.16963595,0,
0.27446699,#NAME?,-0.3906151,0.67351896,0,
-0.240910873,-4.424050808,-0.608906269,0.126492009,1,
-0.446840942,-4.424050808,-0.647760808,-0.184830979,1,
0.14919518,#NAME?,-0.1756871,0.28964338,0,
0.67836821,#NAME?,-0.1832297,1.24084723,0,
-0.389808476,-4.424050808,-0.708712399,-0.305955678,1,
0.01155556,#NAME?,-0.6162075,0.60602653,0,
-0.4753689,-5.7961431,-0.4944902,-0.1974942,0,
-0.2412071,#NAME?,0.23245263,0.17588402,0,
0.03145811,-3.3868291,-0.410282,0.6035189,0,
-0.705504775,-4.178809166,-0.86925751,0.180896074,1,
-0.0496973,#NAME?,-0.7699747,0.46020985,0,
0.087201,-5.1914659,0.38345847,1.30237806,0,
-0.411717296,-4.178809166,-0.845368207,0.019901775,1,
-0.298847944,-4.424050808,-0.594420731,-0.007008816,1,
-0.317775846,-4.424050808,-0.58065623,0.123195022,1,
0.58751404,-3.3868291,-0.3380814,0.91697609,0,
-0.091184281,-4.424050808,-0.545911491,0.440009624,1,
0.00814375,-5.0988131,-0.6936693,0.10682165,0,
0.33886838,-3.476436615,-0.60620302,0.385708272,1,
0.64761782,-4.5582461,0.14134854,1.08514667,0,
-0.853072941,-4.424050808,-0.668521643,-0.104245715,1,
-0.0741918,-5.0988131,-0.5943121,0.03264092,0,
-0.0979772,-4.9265018,-0.2901164,0.45997515,0,
0.15372598,-5.0279942,-0.6114954,1.06821525,0,
-0.2393475,#NAME?,-0.57518,-0.1553405,0,
-0.328549951,-4.424050808,-0.443344325,0.294004411,1,
-0.4083088,#NAME?,-0.3999246,-0.1396176,0,
0.087201,-5.1914659,0.32151443,1.30237806,0,
-0.645548463,-4.424050808,-0.669116795,0.021109279,1,
-0.449724,#NAME?,-0.5036868,-0.1156486,0,
0.10932843,#NAME?,-0.6959919,0.06692031,0,
-0.660379291,-3.476436615,-0.704291463,-0.042292256,1,
0.05541985,#NAME?,-0.5548688,-0.0818524,0,
-0.142369121,-3.476436615,-0.613732517,-0.231738567,1,
-0.262447804,-4.588984966,-0.521354318,0.089117616,1,
0.003290926,-3.476436615,-0.6355865,0.368061811,1,
0.49191329,-5.0279942,-0.5678096,0.59716374,0,
-0.47702691,-4.424050808,-0.618086994,-0.223524198,1,
-0.451007456,-3.476436615,-0.57881254,-0.121375628,1,
-0.440907627,-3.476436615,-0.709216535,0.261245489,1,
-0.1033051,#NAME?,-0.4456558,0.05941875,0,
-0.27641511,-4.424050808,-0.302362442,0.062720038,1,
-0.409342349,-3.476436615,-0.574481249,0.27492401,1,
-0.609869063,-3.476436615,-0.608329833,0.138444036,1,
0.28228778,-3.3868291,-0.3948417,0.66352391,0,
0.261300981,-3.476436615,-0.304518163,0.290781498,1,
0.25005975,-6.3638282,-0.8244197,0.32423919,0,
-0.101954356,-3.476436615,-0.931466401,0.043712508,1,
-0.508569479,-4.588984966,-0.644440055,0.134512737,1,
-0.162098408,-3.476436615,-0.682489932,0.113936491,1,
-0.0047226,#NAME?,-0.8118531,0.10238884,0,
0.29386935,-3.3868291,-0.5718833,0.69724971,0,
0.111532576,-3.476436615,-0.667488158,0.513665557,1,
-0.216460571,-3.476436615,-0.615665734,-0.116765633,1,
-0.0979772,-4.9265018,-0.162366,0.45997515,0,
-0.109612055,-3.476436615,-0.7101143,0.37593019,1,
1.08359265,-5.0279942,0.80713463,0.97700506,0,
0.44044298,#NAME?,-0.407275,0.32891595,0,
-0.1151589,#NAME?,-0.592661,0.38630253,0,
-0.239606336,-3.476436615,-0.554553986,0.082835697,1,
0.04507686,-4.9265018,-0.1780804,0.28833291,0,
-0.5349243,#NAME?,-0.5132317,-0.2316704,0,
-0.0626748,-4.9265018,-0.4296222,0.72870708,0,
0.98562372,-5.3203087,-0.2134952,0.8911401,0,
0.084715486,-4.588984966,-0.590004027,0.360933155,1,
-0.032035261,-3.476436615,-0.544320226,0.202693447,1,
-0.821990907,-4.178809166,-0.940736294,0.342268884,1,
-0.106560774,-3.476436615,-0.844132185,0.253587872,1,
-0.623318791,-4.424050808,-0.68777442,-0.102803886,1,
0.37148589,-3.3868291,-0.7205375,0.40388569,0,
0.2473402,-5.7961431,-0.4544303,0.29864883,0,
0.51245469,-5.7961431,-0.5228233,0.34101948,0,
-0.303097695,-3.476436615,-1.040272117,0.22879073,1,
-0.507114708,-3.476436615,-0.543110788,0.715867102,1,
-0.199610889,-4.588984966,-0.372793406,0.587601602,1,
-0.40552637,-3.476436615,-1.000776172,0.337024331,1,
-0.274856508,-4.424050808,-0.706642091,-0.076845393,1,
-0.33528176,-4.178809166,-0.772483408,0.091688395,1,
-0.45611316,-4.424050808,-0.493287593,0.063008614,1,
0.6670922,-5.0279942,-0.4387925,1.13269806,0,
-0.1128611,-3.7221296,-1.0864345,0.45426956,0,
0.55830628,-5.3203087,-0.3734151,0.73018253,0,
-0.1923643,#NAME?,-0.7490958,0.32282963,0,
0.49191329,-5.0279942,-0.3386318,0.59716374,0,
0.67503512,-3.3868291,-0.5152186,0.82594568,0,
0.0288724,-5.0988131,-0.7616092,0.210372,0,
-0.103038,-5.7961431,-0.3563006,-0.1026597,0,
0.087201,-5.1914659,0.19212987,0.80840772,0,
-0.270773292,-4.588984966,-0.479791194,0.192398459,1,
0.23127772,#NAME?,-0.7582258,0.77212316,0,
-0.459510326,-4.424050808,-0.481866449,-0.042741552,1,
-0.2113473,#NAME?,-0.4325009,0.32437956,0,
0.96641374,-3.7221296,0.01486587,1.24282432,0,
-0.01599212,-3.476436615,-0.621572435,0.210387647,1,
-0.584327459,-3.476436615,-0.730067492,-0.010515005,1,
0.49191329,-5.0279942,-0.1583249,0.59716374,0,
0.2124909,#NAME?,-0.6221679,0.46200076,0,
1.1058017,-3.7221296,0.41269767,0.76481009,0,
0.4655101,-3.7221296,-0.5952603,0.55027068,0,
0.059410531,-4.588984966,-0.55736649,0.505500555,1,
-0.780016422,-4.588984966,-0.592055082,0.126900911,1,
0.003290926,-3.476436615,-0.713097692,0.368061811,1,
-0.1334137,#NAME?,-0.7704085,0.1195913,0,
-0.329975158,-3.476436615,-1.06158638,0.14307338,1,
0.1791929,-3.3868291,-0.1832661,0.42800012,0,
0.62562585,-4.8700461,-0.5423485,0.46847481,0,
-0.5032018,-5.7961431,-0.4719159,0.17598554,0,
0.25995418,-4.5582461,-0.7757692,0.82655865,0,
-0.65146172,-4.424050808,-0.731178463,0.367826253,1,
-0.276688248,-3.476436615,-0.492975444,0.245752707,1,
-0.329975158,-3.476436615,-1.094475865,0.14307338,1,
-0.403519213,-4.424050808,-0.320942461,0.233447984,1,
-0.139768422,-4.424050808,-0.526543975,-0.059675969,1,
-0.1019314,-5.7961431,-0.6633011,0.67525053,0,
0.31120464,-3.3868291,-0.363242,0.66352391,0,
0.51510143,-3.3868291,-0.4563118,0.58323854,0,
0.13367216,#NAME?,-0.7458144,0.18720409,0,
-0.548375666,-4.424050808,-0.640956223,-0.053375911,1,
-0.2004903,#NAME?,-0.5986293,-0.0605811,0,
-0.152635843,-3.476436615,-0.73253125,0.118555948,1,
-0.391374648,-3.476436615,-0.696486354,0.085150562,1,
0.55799609,-3.3868291,-0.4857251,0.9107945,0,
0.70873499,-4.9265018,-0.0639398,1.17900109,0,
0.08667419,-5.0279942,-0.7423528,0.18182616,0,
-0.044172768,-4.588984966,-0.646468937,0.352200329,1,
-0.4717178,-5.7961431,-0.2997811,-0.1771435,0,
0.28983438,-6.3638282,-0.8254547,0.3686395,0,
-0.1128611,-3.7221296,-0.495952,0.45426956,0,
-0.153532445,-3.476436615,-0.519945502,0.046665478,1,
0.12149876,-5.7961431,-0.4297651,0.14225331,0,
0.75417364,-5.3203087,-0.0854789,0.97510058,0,
-0.64337939,-3.476436615,-0.601251781,0.071907811,1,
-0.541014552,-3.476436615,-0.67162174,-0.179702982,1,
0.075555839,-4.178809166,-0.412983507,0.205968708,1,
-0.449221611,-3.476436615,-0.734361172,-0.010204198,1,
0.36608076,#NAME?,-0.1500247,0.8351714,0,
-0.239597842,-4.424050808,-0.476703137,0.077937491,1,
-0.900395274,-3.476436615,-1.079471946,0.29253301,1,
-0.130915761,-4.424050808,-0.517473161,0.162255853,1,
-0.229914755,-4.424050808,-0.69151926,-0.004184055,1,
0.283510417,-4.178809166,-0.524270236,0.267800003,1,
-0.372915834,-4.424050808,-0.863466203,0.208957985,1,
0.219578192,-4.424050808,-0.234044462,0.864453554,1,
0.077276975,-4.424050808,-0.46561414,0.07985843,1,
0.18650536,#NAME?,-0.9764015,0.38047269,0,
-0.121479891,-4.178809166,-0.933623254,-0.027785396,1,
0.37148589,-3.3868291,-0.7217688,0.40388569,0,
0.639850795,-3.476436615,-0.627535343,0.390532076,1,
0.32401577,#NAME?,-0.9123893,0.31859303,0,
0.29085404,-5.3203087,-0.6373347,0.80067182,0,
-0.0030879,#NAME?,-0.7006438,0.1372415,0,
0.006670049,-4.424050808,-0.694618821,0.153935447,1,
1.04898489,#NAME?,-0.0571156,0.8826828,0,
-0.36541453,-4.424050808,-0.315847009,0.158610344,1,
-0.181531236,-4.178809166,-0.662043691,0.118617624,1,
-0.135143369,-4.588984966,-0.576646864,0.107001416,1,
-0.084931955,-3.476436615,-0.644355178,0.371636987,1,
-0.479359597,-3.476436615,-0.752353013,0.011047264,1,
1.10115492,-5.3203087,-0.1908234,0.9438588,0,
0.087201,-5.1914659,0.32151443,1.30237806,0,
-0.487012625,-3.476436615,-0.603238046,0.069986247,1,
-0.397055507,-3.476436615,-0.668759346,0.105797581,1,
-0.351760775,-4.424050808,-0.74088043,0.211997271,1,
0.32401577,#NAME?,-0.8406928,0.31859303,0,
0.219578192,-4.424050808,-0.032704953,0.864453554,1,
-0.523148239,-3.476436615,-0.578056455,-0.041585077,1,
0.332738876,-3.476436615,-0.435707122,0.103322506,1,
-0.291444331,-4.424050808,-0.108630009,-0.087955497,1,
0.11298504,-3.7221296,-0.9394564,0.9396047,0,
-0.200888976,-3.476436615,-0.645160973,0.071931936,1,
0.27457878,-4.588984966,0.242303282,0.416491091,1,
-0.241180688,-3.476436615,-0.607243538,-0.034012314,1,
-0.419521332,-4.178809166,-0.795585215,0.081000581,1,
0.12119271,#NAME?,-0.701188,0.23366544,0,
-0.549755096,-4.178809166,-0.780782104,0.187340438,1,
0.15830547,-3.3868291,-0.6536832,0.2874918,0,
0.01804105,-4.0341382,-0.6096128,0.08314495,0,
0.352455437,-4.424050808,-0.505286574,0.235621959,1,
-0.506612659,-4.424050808,-0.462114573,0.162651196,1,
0.23801342,-3.3868291,-0.5063815,0.40362144,0,
-0.545916736,-3.476436615,-0.863320947,0.126760632,1,
-0.0936255,#NAME?,-0.2862251,0.16007814,0,
0.34964058,-5.7961431,-0.49885,0.29864883,0,
-0.243464604,-3.476436615,-0.566668868,0.091428399,1,
-0.1817701,-6.0391812,-0.4261071,0.09114382,0,
0.58545017,-3.3868291,-0.1533016,0.90423501,0,
-0.334922791,-4.424050808,-0.670118928,0.141610682,1,
-0.413093388,-3.476436615,-0.760195553,0.032104284,1,
-0.0991487,-4.0341382,-0.7235149,0.04050212,0,
-0.1678668,-5.7961431,-0.7289428,0.60055119,0,
-0.38940832,-4.424050808,-0.665656507,0.006367937,1,
-0.456398666,-4.424050808,-0.658459008,-0.162260741,1,
-0.039368208,-3.476436615,-0.610814452,0.073569946,1,
-0.309609711,-3.476436615,-0.636285126,-0.06725245,1,
1.08359265,-5.0279942,-0.8271162,0.97700506,0,
-0.1128611,-3.7221296,0.43598628,-0.0382496,0,
-0.092459664,-3.476436615,-0.763727725,0.238381237,1,
-0.601916373,-3.476436615,-0.595901608,0.149759829,1,
-0.246256232,-4.588984966,-0.437089145,0.236340985,1,
-0.40552637,-3.476436615,-1.038640261,0.337024331,1,
0.34281957,-3.3868291,-0.5918362,0.77981597,0,
-0.254076302,-4.424050808,-0.628551424,0.146234974,1,
-0.0322625,-5.7961431,-0.4627991,0.29864883,0,
-0.372741401,-4.178809166,-1.017588258,0.277757257,1,
-0.424495816,-4.588984966,-0.619680345,-0.0114204,1,
0.24528272,-5.1914659,-0.7118549,0.69752556,0,
-0.067079663,-3.476436615,-0.609614491,0.144613624,1,
0.00780638,-4.9265018,-0.4354994,0.66750431,0,
-0.478884846,-4.424050808,-0.77250272,0.039082304,1,
0.086068846,-4.424050808,-0.39801234,0.674631119,1,
-0.3981779,-4.0341382,-0.7416201,0.14481181,0,
-0.338129014,-4.424050808,-0.304051161,0.165066808,1,
0.117200159,-3.476436615,-0.452911943,0.374646991,1,
-0.322946936,-3.476436615,-0.731090784,0.167958274,1,
-0.486140549,-4.424050808,-0.815641522,-0.257182717,1,
-0.1128611,-3.7221296,-1.0317498,0.45426956,0,
0.20250109,#NAME?,-0.7045011,0.37830174,0,
-0.195733234,-4.424050808,-0.585778415,0.172104523,1,
0.27186531,-4.7171812,-0.4706112,0.43130445,0,
-0.508769631,-3.476436615,-0.708713055,-0.059871834,1,
-0.471418142,-3.476436615,-0.590618253,0.236430794,1,
0.32610688,-5.7961431,-0.4866498,0.29864883,0,
0.08249327,#NAME?,-0.6291428,0.29905936,0,
-0.409638107,-4.424050808,-0.965299666,0.160344705,1,
0.59743249,-4.9265018,-0.3008728,0.79500002,0,
0.3784278,-3.3868291,-0.2162595,0.342383,0,
0.05541985,#NAME?,-0.6955263,-0.0818524,0,
0.05374512,-3.7221296,0.30480695,0.19655143,0,
0.02444304,-4.9265018,-0.5352838,0.51007283,0,
0.674064994,-4.178809166,-0.112408638,0.058051091,1,
0.49191329,-5.0279942,-0.1765118,0.59716374,0,
0.0288724,-5.0988131,-0.6498929,0.25329143,0,
0.32401577,#NAME?,-0.5361819,0.26552582,0,
0.09540889,-3.7221296,-0.4486019,0.39185855,0,
-0.485592425,-3.476436615,-0.448610365,0.110983737,1,
-0.828434408,-3.476436615,-0.805830956,0.088797696,1,
0.13363938,-3.476436615,-0.12524201,0.432631433,1,
-0.525911093,-4.424050808,-0.477360934,0.066561818,1,
-0.34429428,-4.424050808,-0.352297306,0.160177246,1,
-0.5291368,#NAME?,-0.2517821,0.05706057,0,
-0.2855024,#NAME?,-0.5332028,-0.1301512,0,
-0.091808,-5.0988131,-0.5752463,0.09245007,0,
0.06440813,#NAME?,-0.8240439,0.13653807,0,
-0.222390175,-4.424050808,-0.75590688,0.06452512,1,
0.05362868,-5.0988131,-0.517894,0.14259721,0,
-0.265336871,-3.476436615,-0.641647398,0.401759237,1,
0.93434441,-3.7221296,-0.6923418,0.19655143,0,
0.05540499,#NAME?,-0.7566416,0.42822126,0,
0.15830547,-5.3203087,-0.0900988,0.2874918,0,
-0.186854631,-3.476436615,-0.533676028,0.187668368,1,
-0.147721544,-4.424050808,-0.521342456,0.166261941,1,
-0.101954356,-3.476436615,-0.875010729,0.043712508,1,
1.0341953,-4.5582461,0.03969672,1.01966798,0,
-0.014707238,-4.588984966,-0.60013485,0.505500555,1,
-0.0694792,#NAME?,-0.6072565,0.35277253,0,
-0.454850942,-3.476436615,-0.584349334,-0.28764236,1,
-0.318828553,-3.476436615,-0.671618283,0.123347938,1,
-0.591450036,-3.476436615,-0.560741603,0.11236611,1,
0.09365954,#NAME?,-0.7071746,0.45229235,0,
0.07278093,-3.476436615,-0.743969798,0.458490282,1,
-0.265087992,-4.424050808,-0.611919582,0.020936318,1,
-0.352160096,-3.476436615,-0.735147953,-0.138103351,1,
-0.512004256,-4.178809166,-0.854789317,0.019787272,1,
-0.303897023,-4.424050808,-0.365238845,0.109929465,1,
0.22022049,-3.3868291,-0.4730701,0.85659987,0,
-0.0979772,-4.9265018,-0.2443517,0.45997515,0,
-0.514552057,-4.588984966,-0.683935046,0.048517726,1,
-0.087254345,-3.476436615,-0.81213671,0.219173864,1,
-0.0150156,#NAME?,-0.5904194,0.0915797,0,
-0.409638107,-4.424050808,-0.936329424,0.160344705,1,
0.498609215,-4.424050808,-0.640563726,1.008229494,1,
0.62562585,-4.8700461,-0.532864,1.07814145,0,
0.80883926,-5.1914659,-0.2778625,1.23549771,0,
-0.050957587,-4.424050808,-0.62434876,0.159418762,1,
0.04507686,-4.9265018,-0.0190907,0.28833291,0,
-0.291080862,-4.424050808,-0.615409791,-0.08273305,1,
0.62562585,-4.8700461,-0.5141194,1.07814145,0,
0.04058035,#NAME?,-0.7075285,0.17513737,0,
0.05261885,#NAME?,-0.7315652,0.26180819,0,
-0.0558964,-3.7221296,-0.4572212,-0.0382496,0,
0.157507986,-4.424050808,-0.539863944,0.203453049,1,
-0.608039916,-4.424050808,-0.865143776,0.003356305,1,
-0.471418142,-3.476436615,-0.653910816,0.236430794,1,
-0.59507966,-3.476436615,-1.000476718,0.205881968,1,
-0.330122948,-4.424050808,-0.361261994,0.171145499,1,
-0.198024184,-3.476436615,-0.698791742,0.088946477,1,
0.073440649,-4.424050808,0.048637658,0.507461011,1,
0.00415361,-3.7221296,-0.7633024,0.13149545,0,
-0.584425986,-3.476436615,-0.672334969,-0.00990828,1,
0.1791929,-3.3868291,-0.1832661,0.42800012,0,
0.0655316,#NAME?,-0.3858848,0.77478516,0,
0.703395247,-4.178809166,-0.040301614,0.058051091,1,
-0.234552309,-4.588984966,-0.324157715,0.189930409,1,
0.29033864,#NAME?,-0.6988617,0.54363006,0,
-0.22532174,-4.424050808,-0.568822622,0.118657127,1,
0.62562585,-4.8700461,-0.408307,1.07814145,0,
0.54637134,-5.7961431,-0.6698861,0.36175469,0,
-0.312027812,-3.476436615,-0.636600018,-0.012592346,1,
-0.014853136,-4.424050808,-0.592595637,0.459426999,1,
-0.021129733,-4.178809166,-0.490930468,0.505500555,1,
-0.331389,-3.7221296,-0.9238222,0.22512636,0,
-0.506349206,-4.588984966,-0.67732513,-0.041827925,1,
0.23801342,-3.3868291,-0.713466,0.40362144,0,
-0.471418142,-3.476436615,-0.723084629,0.09234146,1,
0.021367872,-4.424050808,-0.534290731,0.10437721,1,
-0.151402727,-3.476436615,-0.590923667,0.05094824,1,
0.16781101,-4.9265018,-0.2816351,0.17547475,0,
-0.568112135,-3.476436615,-0.661586642,0.153637856,1,
1.0428592,#NAME?,0.68000561,0.07199903,0,
-0.287059963,-4.424050808,-0.448646575,0.019033942,1,
-0.06053257,-4.588984966,-0.738101363,0.145919621,1,
0.070255876,-4.588984966,-0.422540873,0.403619319,1,
-0.381632775,-4.424050808,-0.563722908,0.166639015,1,
0.64872581,-3.3868291,-0.3060438,0.45493594,0,
-0.101954356,-3.476436615,-0.927543819,0.043712508,1,
-0.592594922,-4.424050808,-0.764832914,-0.070013486,1,
-0.507114708,-3.476436615,-0.556342006,0.715867102,1,
-0.517309666,-3.476436615,-0.963174999,0.167172641,1,
-0.45884642,-4.424050808,-0.692456543,-0.205482706,1,
-0.1661879,#NAME?,-0.8472942,0.05337438,0,
-0.518206477,-4.178809166,-0.693462431,0.310927302,1,
-0.262417734,-3.476436615,-0.919276118,0.231183648,1,
-0.575647116,-3.476436615,-0.711979687,0.040167172,1,
-0.607746661,-4.424050808,-0.588780105,-0.091098949,1,
-0.7103012,-5.7961431,-0.443713,-0.2879325,0,
-0.0188279,#NAME?,-0.5686141,0.35999647,0,
-0.069641218,-3.476436615,-0.785565138,0.499645889,1,
-0.1526241,#NAME?,-0.7497466,0.43852219,0,
0.5416562,#NAME?,-0.1483934,1.0875411,0,
-0.0859203,-4.0341382,-0.6171943,-0.0358199,0,
0.95686591,-5.3203087,0.10719964,0.99855083,0,
0.28977141,#NAME?,-0.2683472,0.8826704,0,
-0.326669246,-4.424050808,-0.782609522,-0.426526248,1,
-0.180697367,-3.476436615,-0.786933064,0.152768582,1,
-0.450030833,-3.476436615,-0.581348598,-0.025425943,1,
-0.1226119,#NAME?,-0.413382,-0.1349395,0,
-0.1157695,-4.9265018,-0.6062917,0.71412593,0,
-0.093398668,-3.476436615,-1.053246856,0.225122318,1,
0.26910004,-4.0341382,-0.7423255,0.2876986,0,
0.23231724,#NAME?,-0.6222153,0.5096873,0,
-0.535949767,-3.476436615,-0.643349528,0.156797558,1,
-0.50755918,-3.476436615,-0.702268779,-0.000746342,1,
